"";"leto";"spol";"starostne.skupine";"izobrazba";"stevilo.umrlih.izobrazba";"stan";"stevilo.umrlih.stan"
"439";2010;"Z";"45-49";"SS";"53";"razvezan/a";16
"440";2010;"Z";"45-49";"SS";"53";"vdovec/vdova";8
"441";2010;"Z";"45-49";"VS";"10";"samski/a";26
"442";2010;"Z";"45-49";"VS";"10";"porocen/a";70
"443";2010;"Z";"45-49";"VS";"10";"razvezan/a";16
"444";2010;"Z";"45-49";"VS";"10";"vdovec/vdova";8
"445";2010;"Z";"45-49";"neznano";"2";"samski/a";26
"446";2010;"Z";"45-49";"neznano";"2";"porocen/a";70
"447";2010;"Z";"45-49";"neznano";"2";"razvezan/a";16
"448";2010;"Z";"45-49";"neznano";"2";"vdovec/vdova";8
"449";2010;"Z";"50-54";"brez";"25";"vdovec/vdova";10
"450";2010;"Z";"50-54";"brez";"25";"porocen/a";125
"451";2010;"Z";"50-54";"brez";"25";"razvezan/a";31
"452";2010;"Z";"50-54";"brez";"25";"samski/a";36
"453";2010;"Z";"50-54";"OS";"68";"vdovec/vdova";10
"454";2010;"Z";"50-54";"OS";"68";"porocen/a";125
"455";2010;"Z";"50-54";"OS";"68";"razvezan/a";31
"456";2010;"Z";"50-54";"OS";"68";"samski/a";36
"457";2010;"Z";"50-54";"SS";"91";"vdovec/vdova";10
"458";2010;"Z";"50-54";"SS";"91";"porocen/a";125
"459";2010;"Z";"50-54";"SS";"91";"razvezan/a";31
"460";2010;"Z";"50-54";"SS";"91";"samski/a";36
"461";2010;"Z";"50-54";"VS";"17";"vdovec/vdova";10
"462";2010;"Z";"50-54";"VS";"17";"porocen/a";125
"463";2010;"Z";"50-54";"VS";"17";"razvezan/a";31
"464";2010;"Z";"50-54";"VS";"17";"samski/a";36
"465";2010;"Z";"50-54";"neznano";"1";"vdovec/vdova";10
"466";2010;"Z";"50-54";"neznano";"1";"porocen/a";125
"467";2010;"Z";"50-54";"neznano";"1";"razvezan/a";31
"468";2010;"Z";"50-54";"neznano";"1";"samski/a";36
"469";2010;"Z";"55-59";"brez";"63";"samski/a";45
"470";2010;"Z";"55-59";"brez";"63";"porocen/a";177
"471";2010;"Z";"55-59";"brez";"63";"vdovec/vdova";37
"472";2010;"Z";"55-59";"brez";"63";"razvezan/a";42
"473";2010;"Z";"55-59";"OS";"89";"samski/a";45
"474";2010;"Z";"55-59";"OS";"89";"porocen/a";177
"475";2010;"Z";"55-59";"OS";"89";"vdovec/vdova";37
"476";2010;"Z";"55-59";"OS";"89";"razvezan/a";42
"477";2010;"Z";"55-59";"SS";"129";"samski/a";45
"478";2010;"Z";"55-59";"SS";"129";"porocen/a";177
"479";2010;"Z";"55-59";"SS";"129";"vdovec/vdova";37
"480";2010;"Z";"55-59";"SS";"129";"razvezan/a";42
"481";2010;"Z";"55-59";"VS";"19";"samski/a";45
"482";2010;"Z";"55-59";"VS";"19";"porocen/a";177
"483";2010;"Z";"55-59";"VS";"19";"vdovec/vdova";37
"484";2010;"Z";"55-59";"VS";"19";"razvezan/a";42
"485";2010;"Z";"55-59";"neznano";"1";"samski/a";45
"486";2010;"Z";"55-59";"neznano";"1";"porocen/a";177
"487";2010;"Z";"55-59";"neznano";"1";"vdovec/vdova";37
"488";2010;"Z";"55-59";"neznano";"1";"razvezan/a";42
"489";2010;"Z";"60-64";"brez";"71";"porocen/a";171
"490";2010;"Z";"60-64";"brez";"71";"samski/a";44
"491";2010;"Z";"60-64";"brez";"71";"razvezan/a";47
"492";2010;"Z";"60-64";"brez";"71";"vdovec/vdova";60
"493";2010;"Z";"60-64";"OS";"98";"porocen/a";171
"494";2010;"Z";"60-64";"OS";"98";"samski/a";44
"495";2010;"Z";"60-64";"OS";"98";"razvezan/a";47
"496";2010;"Z";"60-64";"OS";"98";"vdovec/vdova";60
"497";2010;"Z";"60-64";"SS";"122";"porocen/a";171
"498";2010;"Z";"60-64";"SS";"122";"samski/a";44
"499";2010;"Z";"60-64";"SS";"122";"razvezan/a";47
"500";2010;"Z";"60-64";"SS";"122";"vdovec/vdova";60
"501";2010;"Z";"60-64";"VS";"26";"porocen/a";171
"502";2010;"Z";"60-64";"VS";"26";"samski/a";44
"503";2010;"Z";"60-64";"VS";"26";"razvezan/a";47
"504";2010;"Z";"60-64";"VS";"26";"vdovec/vdova";60
"505";2010;"Z";"60-64";"neznano";"5";"porocen/a";171
"506";2010;"Z";"60-64";"neznano";"5";"samski/a";44
"507";2010;"Z";"60-64";"neznano";"5";"razvezan/a";47
"508";2010;"Z";"60-64";"neznano";"5";"vdovec/vdova";60
"509";2010;"Z";"65-69";"brez";"128";"porocen/a";238
"510";2010;"Z";"65-69";"brez";"128";"razvezan/a";68
"511";2010;"Z";"65-69";"brez";"128";"samski/a";40
"512";2010;"Z";"65-69";"brez";"128";"vdovec/vdova";134
"513";2010;"Z";"65-69";"OS";"156";"porocen/a";238
"514";2010;"Z";"65-69";"OS";"156";"razvezan/a";68
"515";2010;"Z";"65-69";"OS";"156";"samski/a";40
"516";2010;"Z";"65-69";"OS";"156";"vdovec/vdova";134
"517";2010;"Z";"65-69";"SS";"157";"porocen/a";238
"518";2010;"Z";"65-69";"SS";"157";"razvezan/a";68
"519";2010;"Z";"65-69";"SS";"157";"samski/a";40
"520";2010;"Z";"65-69";"SS";"157";"vdovec/vdova";134
"521";2010;"Z";"65-69";"VS";"33";"porocen/a";238
"522";2010;"Z";"65-69";"VS";"33";"razvezan/a";68
"523";2010;"Z";"65-69";"VS";"33";"samski/a";40
"524";2010;"Z";"65-69";"VS";"33";"vdovec/vdova";134
"525";2010;"Z";"65-69";"neznano";"6";"porocen/a";238
"526";2010;"Z";"65-69";"neznano";"6";"razvezan/a";68
"527";2010;"Z";"65-69";"neznano";"6";"samski/a";40
"528";2010;"Z";"65-69";"neznano";"6";"vdovec/vdova";134
"529";2010;"Z";"70-74";"brez";"246";"vdovec/vdova";333
"530";2010;"Z";"70-74";"brez";"246";"samski/a";67
"531";2010;"Z";"70-74";"brez";"246";"razvezan/a";73
"532";2010;"Z";"70-74";"brez";"246";"porocen/a";267
"533";2010;"Z";"70-74";"OS";"284";"vdovec/vdova";333
"534";2010;"Z";"70-74";"OS";"284";"samski/a";67
"535";2010;"Z";"70-74";"OS";"284";"razvezan/a";73
"536";2010;"Z";"70-74";"OS";"284";"porocen/a";267
"537";2010;"Z";"70-74";"SS";"167";"vdovec/vdova";333
"538";2010;"Z";"70-74";"SS";"167";"samski/a";67
"539";2010;"Z";"70-74";"SS";"167";"razvezan/a";73
"540";2010;"Z";"70-74";"SS";"167";"porocen/a";267
"541";2010;"Z";"70-74";"VS";"41";"vdovec/vdova";333
"542";2010;"Z";"70-74";"VS";"41";"samski/a";67
"543";2010;"Z";"70-74";"VS";"41";"razvezan/a";73
"544";2010;"Z";"70-74";"VS";"41";"porocen/a";267
"545";2010;"Z";"70-74";"neznano";"2";"vdovec/vdova";333
"546";2010;"Z";"70-74";"neznano";"2";"samski/a";67
"547";2010;"Z";"70-74";"neznano";"2";"razvezan/a";73
"548";2010;"Z";"70-74";"neznano";"2";"porocen/a";267
"549";2010;"Z";"75-79";"brez";"454";"razvezan/a";114
"550";2010;"Z";"75-79";"brez";"454";"samski/a";120
"551";2010;"Z";"75-79";"brez";"454";"vdovec/vdova";795
"552";2010;"Z";"75-79";"brez";"454";"porocen/a";343
"553";2010;"Z";"75-79";"OS";"533";"razvezan/a";114
"554";2010;"Z";"75-79";"OS";"533";"samski/a";120
"555";2010;"Z";"75-79";"OS";"533";"vdovec/vdova";795
"556";2010;"Z";"75-79";"OS";"533";"porocen/a";343
"557";2010;"Z";"75-79";"SS";"325";"razvezan/a";114
"558";2010;"Z";"75-79";"SS";"325";"samski/a";120
"559";2010;"Z";"75-79";"SS";"325";"vdovec/vdova";795
"560";2010;"Z";"75-79";"SS";"325";"porocen/a";343
"561";2010;"Z";"75-79";"VS";"44";"razvezan/a";114
"562";2010;"Z";"75-79";"VS";"44";"samski/a";120
"563";2010;"Z";"75-79";"VS";"44";"vdovec/vdova";795
"564";2010;"Z";"75-79";"VS";"44";"porocen/a";343
"565";2010;"Z";"75-79";"neznano";"16";"razvezan/a";114
"566";2010;"Z";"75-79";"neznano";"16";"samski/a";120
"567";2010;"Z";"75-79";"neznano";"16";"vdovec/vdova";795
"568";2010;"Z";"75-79";"neznano";"16";"porocen/a";343
"569";2010;"Z";"80-84";"brez";"463";"razvezan/a";132
"570";2010;"Z";"80-84";"brez";"463";"samski/a";183
"571";2010;"Z";"80-84";"brez";"463";"porocen/a";308
"572";2010;"Z";"80-84";"brez";"463";"vdovec/vdova";1385
"573";2010;"Z";"80-84";"OS";"963";"razvezan/a";132
"574";2010;"Z";"80-84";"OS";"963";"samski/a";183
"575";2010;"Z";"80-84";"OS";"963";"porocen/a";308
"576";2010;"Z";"80-84";"OS";"963";"vdovec/vdova";1385
"577";2010;"Z";"80-84";"SS";"502";"razvezan/a";132
"578";2010;"Z";"80-84";"SS";"502";"samski/a";183
"579";2010;"Z";"80-84";"SS";"502";"porocen/a";308
"580";2010;"Z";"80-84";"SS";"502";"vdovec/vdova";1385
"581";2010;"Z";"80-84";"VS";"67";"razvezan/a";132
"582";2010;"Z";"80-84";"VS";"67";"samski/a";183
"583";2010;"Z";"80-84";"VS";"67";"porocen/a";308
"584";2010;"Z";"80-84";"VS";"67";"vdovec/vdova";1385
"585";2010;"Z";"80-84";"neznano";"13";"razvezan/a";132
"586";2010;"Z";"80-84";"neznano";"13";"samski/a";183
"587";2010;"Z";"80-84";"neznano";"13";"porocen/a";308
"588";2010;"Z";"80-84";"neznano";"13";"vdovec/vdova";1385
"589";2010;"Z";"85+";"brez";"728";"porocen/a";201
"590";2010;"Z";"85+";"brez";"728";"samski/a";427
"591";2010;"Z";"85+";"brez";"728";"vdovec/vdova";2726
"592";2010;"Z";"85+";"brez";"728";"razvezan/a";198
"593";2010;"Z";"85+";"OS";"1779";"porocen/a";201
"594";2010;"Z";"85+";"OS";"1779";"samski/a";427
"595";2010;"Z";"85+";"OS";"1779";"vdovec/vdova";2726
"596";2010;"Z";"85+";"OS";"1779";"razvezan/a";198
"597";2010;"Z";"85+";"SS";"889";"porocen/a";201
"598";2010;"Z";"85+";"SS";"889";"samski/a";427
"599";2010;"Z";"85+";"SS";"889";"vdovec/vdova";2726
"600";2010;"Z";"85+";"SS";"889";"razvezan/a";198
"601";2010;"Z";"85+";"VS";"117";"porocen/a";201
"602";2010;"Z";"85+";"VS";"117";"samski/a";427
"603";2010;"Z";"85+";"VS";"117";"vdovec/vdova";2726
"604";2010;"Z";"85+";"VS";"117";"razvezan/a";198
"605";2010;"Z";"85+";"neznano";"39";"porocen/a";201
"606";2010;"Z";"85+";"neznano";"39";"samski/a";427
"607";2010;"Z";"85+";"neznano";"39";"vdovec/vdova";2726
"608";2010;"Z";"85+";"neznano";"39";"razvezan/a";198
"609";2011;"M";"0-15";"ni.podatka";"ni.podatka";"samski/a";58
"610";2011;"M";"0-15";"ni.podatka";"ni.podatka";"porocen/a";0
"611";2011;"M";"0-15";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"612";2011;"M";"0-15";"ni.podatka";"ni.podatka";"razvezan/a";0
"613";2011;"M";"15-19";"brez";"0";"porocen/a";0
"614";2011;"M";"15-19";"brez";"0";"vdovec/vdova";0
"615";2011;"M";"15-19";"brez";"0";"razvezan/a";0
"616";2011;"M";"15-19";"brez";"0";"samski/a";22
"617";2011;"M";"15-19";"OS";"19";"porocen/a";0
"618";2011;"M";"15-19";"OS";"19";"vdovec/vdova";0
"619";2011;"M";"15-19";"OS";"19";"razvezan/a";0
"620";2011;"M";"15-19";"OS";"19";"samski/a";22
"621";2011;"M";"15-19";"SS";"3";"porocen/a";0
"622";2011;"M";"15-19";"SS";"3";"vdovec/vdova";0
"623";2011;"M";"15-19";"SS";"3";"razvezan/a";0
"624";2011;"M";"15-19";"SS";"3";"samski/a";22
"625";2011;"M";"15-19";"VS";"0";"porocen/a";0
"626";2011;"M";"15-19";"VS";"0";"vdovec/vdova";0
"627";2011;"M";"15-19";"VS";"0";"razvezan/a";0
"628";2011;"M";"15-19";"VS";"0";"samski/a";22
"629";2011;"M";"15-19";"neznano";"0";"porocen/a";0
"630";2011;"M";"15-19";"neznano";"0";"vdovec/vdova";0
"631";2011;"M";"15-19";"neznano";"0";"razvezan/a";0
"632";2011;"M";"15-19";"neznano";"0";"samski/a";22
"633";2011;"M";"20-24";"brez";"1";"vdovec/vdova";0
"634";2011;"M";"20-24";"brez";"1";"porocen/a";1
"635";2011;"M";"20-24";"brez";"1";"razvezan/a";0
"636";2011;"M";"20-24";"brez";"1";"samski/a";43
"637";2011;"M";"20-24";"OS";"14";"vdovec/vdova";0
"638";2011;"M";"20-24";"OS";"14";"porocen/a";1
"639";2011;"M";"20-24";"OS";"14";"razvezan/a";0
"640";2011;"M";"20-24";"OS";"14";"samski/a";43
"641";2011;"M";"20-24";"SS";"27";"vdovec/vdova";0
"642";2011;"M";"20-24";"SS";"27";"porocen/a";1
"643";2011;"M";"20-24";"SS";"27";"razvezan/a";0
"644";2011;"M";"20-24";"SS";"27";"samski/a";43
"645";2011;"M";"20-24";"VS";"2";"vdovec/vdova";0
"646";2011;"M";"20-24";"VS";"2";"porocen/a";1
"647";2011;"M";"20-24";"VS";"2";"razvezan/a";0
"648";2011;"M";"20-24";"VS";"2";"samski/a";43
"649";2011;"M";"20-24";"neznano";"0";"vdovec/vdova";0
"650";2011;"M";"20-24";"neznano";"0";"porocen/a";1
"651";2011;"M";"20-24";"neznano";"0";"razvezan/a";0
"652";2011;"M";"20-24";"neznano";"0";"samski/a";43
"653";2011;"M";"25-29";"brez";"4";"razvezan/a";0
"654";2011;"M";"25-29";"brez";"4";"samski/a";41
"655";2011;"M";"25-29";"brez";"4";"vdovec/vdova";0
"656";2011;"M";"25-29";"brez";"4";"porocen/a";3
"657";2011;"M";"25-29";"OS";"13";"razvezan/a";0
"658";2011;"M";"25-29";"OS";"13";"samski/a";41
"659";2011;"M";"25-29";"OS";"13";"vdovec/vdova";0
"660";2011;"M";"25-29";"OS";"13";"porocen/a";3
"661";2011;"M";"25-29";"SS";"25";"razvezan/a";0
"662";2011;"M";"25-29";"SS";"25";"samski/a";41
"663";2011;"M";"25-29";"SS";"25";"vdovec/vdova";0
"664";2011;"M";"25-29";"SS";"25";"porocen/a";3
"665";2011;"M";"25-29";"VS";"2";"razvezan/a";0
"666";2011;"M";"25-29";"VS";"2";"samski/a";41
"667";2011;"M";"25-29";"VS";"2";"vdovec/vdova";0
"668";2011;"M";"25-29";"VS";"2";"porocen/a";3
"669";2011;"M";"25-29";"neznano";"0";"razvezan/a";0
"670";2011;"M";"25-29";"neznano";"0";"samski/a";41
"671";2011;"M";"25-29";"neznano";"0";"vdovec/vdova";0
"672";2011;"M";"25-29";"neznano";"0";"porocen/a";3
"673";2011;"M";"30-34";"brez";"2";"porocen/a";12
"674";2011;"M";"30-34";"brez";"2";"razvezan/a";3
"675";2011;"M";"30-34";"brez";"2";"vdovec/vdova";0
"676";2011;"M";"30-34";"brez";"2";"samski/a";58
"677";2011;"M";"30-34";"OS";"24";"porocen/a";12
"678";2011;"M";"30-34";"OS";"24";"razvezan/a";3
"679";2011;"M";"30-34";"OS";"24";"vdovec/vdova";0
"680";2011;"M";"30-34";"OS";"24";"samski/a";58
"681";2011;"M";"30-34";"SS";"40";"porocen/a";12
"682";2011;"M";"30-34";"SS";"40";"razvezan/a";3
"683";2011;"M";"30-34";"SS";"40";"vdovec/vdova";0
"684";2011;"M";"30-34";"SS";"40";"samski/a";58
"685";2011;"M";"30-34";"VS";"7";"porocen/a";12
"686";2011;"M";"30-34";"VS";"7";"razvezan/a";3
"687";2011;"M";"30-34";"VS";"7";"vdovec/vdova";0
"688";2011;"M";"30-34";"VS";"7";"samski/a";58
"689";2011;"M";"30-34";"neznano";"0";"porocen/a";12
"690";2011;"M";"30-34";"neznano";"0";"razvezan/a";3
"691";2011;"M";"30-34";"neznano";"0";"vdovec/vdova";0
"692";2011;"M";"30-34";"neznano";"0";"samski/a";58
"693";2011;"M";"35-39";"brez";"3";"porocen/a";21
"694";2011;"M";"35-39";"brez";"3";"razvezan/a";3
"695";2011;"M";"35-39";"brez";"3";"vdovec/vdova";0
"696";2011;"M";"35-39";"brez";"3";"samski/a";58
"697";2011;"M";"35-39";"OS";"27";"porocen/a";21
"698";2011;"M";"35-39";"OS";"27";"razvezan/a";3
"699";2011;"M";"35-39";"OS";"27";"vdovec/vdova";0
"700";2011;"M";"35-39";"OS";"27";"samski/a";58
"701";2011;"M";"35-39";"SS";"38";"porocen/a";21
"702";2011;"M";"35-39";"SS";"38";"razvezan/a";3
"703";2011;"M";"35-39";"SS";"38";"vdovec/vdova";0
"704";2011;"M";"35-39";"SS";"38";"samski/a";58
"705";2011;"M";"35-39";"VS";"14";"porocen/a";21
"706";2011;"M";"35-39";"VS";"14";"razvezan/a";3
"707";2011;"M";"35-39";"VS";"14";"vdovec/vdova";0
"708";2011;"M";"35-39";"VS";"14";"samski/a";58
"709";2011;"M";"35-39";"neznano";"0";"porocen/a";21
"710";2011;"M";"35-39";"neznano";"0";"razvezan/a";3
"711";2011;"M";"35-39";"neznano";"0";"vdovec/vdova";0
"712";2011;"M";"35-39";"neznano";"0";"samski/a";58
"713";2011;"M";"40-44";"brez";"11";"samski/a";99
"714";2011;"M";"40-44";"brez";"11";"porocen/a";52
"715";2011;"M";"40-44";"brez";"11";"razvezan/a";20
"716";2011;"M";"40-44";"brez";"11";"vdovec/vdova";0
"717";2011;"M";"40-44";"OS";"47";"samski/a";99
"718";2011;"M";"40-44";"OS";"47";"porocen/a";52
"719";2011;"M";"40-44";"OS";"47";"razvezan/a";20
"720";2011;"M";"40-44";"OS";"47";"vdovec/vdova";0
"721";2011;"M";"40-44";"SS";"98";"samski/a";99
"722";2011;"M";"40-44";"SS";"98";"porocen/a";52
"723";2011;"M";"40-44";"SS";"98";"razvezan/a";20
"724";2011;"M";"40-44";"SS";"98";"vdovec/vdova";0
"725";2011;"M";"40-44";"VS";"15";"samski/a";99
"726";2011;"M";"40-44";"VS";"15";"porocen/a";52
"727";2011;"M";"40-44";"VS";"15";"razvezan/a";20
"728";2011;"M";"40-44";"VS";"15";"vdovec/vdova";0
"729";2011;"M";"40-44";"neznano";"0";"samski/a";99
"730";2011;"M";"40-44";"neznano";"0";"porocen/a";52
"731";2011;"M";"40-44";"neznano";"0";"razvezan/a";20
"732";2011;"M";"40-44";"neznano";"0";"vdovec/vdova";0
"733";2011;"M";"45-49";"brez";"5";"vdovec/vdova";1
"734";2011;"M";"45-49";"brez";"5";"porocen/a";98
"735";2011;"M";"45-49";"brez";"5";"razvezan/a";38
"736";2011;"M";"45-49";"brez";"5";"samski/a";113
"737";2011;"M";"45-49";"OS";"76";"vdovec/vdova";1
"738";2011;"M";"45-49";"OS";"76";"porocen/a";98
"739";2011;"M";"45-49";"OS";"76";"razvezan/a";38
"740";2011;"M";"45-49";"OS";"76";"samski/a";113
"741";2011;"M";"45-49";"SS";"158";"vdovec/vdova";1
"742";2011;"M";"45-49";"SS";"158";"porocen/a";98
"743";2011;"M";"45-49";"SS";"158";"razvezan/a";38
"744";2011;"M";"45-49";"SS";"158";"samski/a";113
"745";2011;"M";"45-49";"VS";"11";"vdovec/vdova";1
"746";2011;"M";"45-49";"VS";"11";"porocen/a";98
"747";2011;"M";"45-49";"VS";"11";"razvezan/a";38
"748";2011;"M";"45-49";"VS";"11";"samski/a";113
"749";2011;"M";"45-49";"neznano";"0";"vdovec/vdova";1
"750";2011;"M";"45-49";"neznano";"0";"porocen/a";98
"751";2011;"M";"45-49";"neznano";"0";"razvezan/a";38
"752";2011;"M";"45-49";"neznano";"0";"samski/a";113
"753";2011;"M";"50-54";"brez";"24";"porocen/a";201
"754";2011;"M";"50-54";"brez";"24";"razvezan/a";65
"755";2011;"M";"50-54";"brez";"24";"samski/a";142
"756";2011;"M";"50-54";"brez";"24";"vdovec/vdova";4
"757";2011;"M";"50-54";"OS";"113";"porocen/a";201
"758";2011;"M";"50-54";"OS";"113";"razvezan/a";65
"759";2011;"M";"50-54";"OS";"113";"samski/a";142
"760";2011;"M";"50-54";"OS";"113";"vdovec/vdova";4
"761";2011;"M";"50-54";"SS";"235";"porocen/a";201
"762";2011;"M";"50-54";"SS";"235";"razvezan/a";65
"763";2011;"M";"50-54";"SS";"235";"samski/a";142
"764";2011;"M";"50-54";"SS";"235";"vdovec/vdova";4
"765";2011;"M";"50-54";"VS";"40";"porocen/a";201
"766";2011;"M";"50-54";"VS";"40";"razvezan/a";65
"767";2011;"M";"50-54";"VS";"40";"samski/a";142
"768";2011;"M";"50-54";"VS";"40";"vdovec/vdova";4
"769";2011;"M";"50-54";"neznano";"0";"porocen/a";201
"770";2011;"M";"50-54";"neznano";"0";"razvezan/a";65
"771";2011;"M";"50-54";"neznano";"0";"samski/a";142
"772";2011;"M";"50-54";"neznano";"0";"vdovec/vdova";4
"773";2011;"M";"55-59";"brez";"53";"samski/a";225
"774";2011;"M";"55-59";"brez";"53";"razvezan/a";101
"775";2011;"M";"55-59";"brez";"53";"vdovec/vdova";23
"776";2011;"M";"55-59";"brez";"53";"porocen/a";379
"777";2011;"M";"55-59";"OS";"236";"samski/a";225
"778";2011;"M";"55-59";"OS";"236";"razvezan/a";101
"779";2011;"M";"55-59";"OS";"236";"vdovec/vdova";23
"780";2011;"M";"55-59";"OS";"236";"porocen/a";379
"781";2011;"M";"55-59";"SS";"385";"samski/a";225
"782";2011;"M";"55-59";"SS";"385";"razvezan/a";101
"783";2011;"M";"55-59";"SS";"385";"vdovec/vdova";23
"784";2011;"M";"55-59";"SS";"385";"porocen/a";379
"785";2011;"M";"55-59";"VS";"54";"samski/a";225
"786";2011;"M";"55-59";"VS";"54";"razvezan/a";101
"787";2011;"M";"55-59";"VS";"54";"vdovec/vdova";23
"788";2011;"M";"55-59";"VS";"54";"porocen/a";379
"789";2011;"M";"55-59";"neznano";"0";"samski/a";225
"790";2011;"M";"55-59";"neznano";"0";"razvezan/a";101
"791";2011;"M";"55-59";"neznano";"0";"vdovec/vdova";23
"792";2011;"M";"55-59";"neznano";"0";"porocen/a";379
"793";2011;"M";"60-64";"brez";"62";"razvezan/a";134
"794";2011;"M";"60-64";"brez";"62";"porocen/a";495
"795";2011;"M";"60-64";"brez";"62";"vdovec/vdova";44
"796";2011;"M";"60-64";"brez";"62";"samski/a";159
"797";2011;"M";"60-64";"OS";"225";"razvezan/a";134
"798";2011;"M";"60-64";"OS";"225";"porocen/a";495
"799";2011;"M";"60-64";"OS";"225";"vdovec/vdova";44
"800";2011;"M";"60-64";"OS";"225";"samski/a";159
"801";2011;"M";"60-64";"SS";"466";"razvezan/a";134
"802";2011;"M";"60-64";"SS";"466";"porocen/a";495
"803";2011;"M";"60-64";"SS";"466";"vdovec/vdova";44
"804";2011;"M";"60-64";"SS";"466";"samski/a";159
"805";2011;"M";"60-64";"VS";"79";"razvezan/a";134
"806";2011;"M";"60-64";"VS";"79";"porocen/a";495
"807";2011;"M";"60-64";"VS";"79";"vdovec/vdova";44
"808";2011;"M";"60-64";"VS";"79";"samski/a";159
"809";2011;"M";"60-64";"neznano";"0";"razvezan/a";134
"810";2011;"M";"60-64";"neznano";"0";"porocen/a";495
"811";2011;"M";"60-64";"neznano";"0";"vdovec/vdova";44
"812";2011;"M";"60-64";"neznano";"0";"samski/a";159
"813";2011;"M";"65-69";"brez";"84";"porocen/a";621
"814";2011;"M";"65-69";"brez";"84";"vdovec/vdova";74
"815";2011;"M";"65-69";"brez";"84";"samski/a";98
"816";2011;"M";"65-69";"brez";"84";"razvezan/a";99
"817";2011;"M";"65-69";"OS";"216";"porocen/a";621
"818";2011;"M";"65-69";"OS";"216";"vdovec/vdova";74
"819";2011;"M";"65-69";"OS";"216";"samski/a";98
"820";2011;"M";"65-69";"OS";"216";"razvezan/a";99
"821";2011;"M";"65-69";"SS";"504";"porocen/a";621
"822";2011;"M";"65-69";"SS";"504";"vdovec/vdova";74
"823";2011;"M";"65-69";"SS";"504";"samski/a";98
"824";2011;"M";"65-69";"SS";"504";"razvezan/a";99
"825";2011;"M";"65-69";"VS";"88";"porocen/a";621
"826";2011;"M";"65-69";"VS";"88";"vdovec/vdova";74
"827";2011;"M";"65-69";"VS";"88";"samski/a";98
"828";2011;"M";"65-69";"VS";"88";"razvezan/a";99
"829";2011;"M";"65-69";"neznano";"0";"porocen/a";621
"830";2011;"M";"65-69";"neznano";"0";"vdovec/vdova";74
"831";2011;"M";"65-69";"neznano";"0";"samski/a";98
"832";2011;"M";"65-69";"neznano";"0";"razvezan/a";99
"833";2011;"M";"70-74";"brez";"158";"samski/a";105
"834";2011;"M";"70-74";"brez";"158";"porocen/a";865
"835";2011;"M";"70-74";"brez";"158";"vdovec/vdova";149
"836";2011;"M";"70-74";"brez";"158";"razvezan/a";107
"837";2011;"M";"70-74";"OS";"307";"samski/a";105
"838";2011;"M";"70-74";"OS";"307";"porocen/a";865
"839";2011;"M";"70-74";"OS";"307";"vdovec/vdova";149
"840";2011;"M";"70-74";"OS";"307";"razvezan/a";107
"841";2011;"M";"70-74";"SS";"661";"samski/a";105
"842";2011;"M";"70-74";"SS";"661";"porocen/a";865
"843";2011;"M";"70-74";"SS";"661";"vdovec/vdova";149
"844";2011;"M";"70-74";"SS";"661";"razvezan/a";107
"845";2011;"M";"70-74";"VS";"100";"samski/a";105
"846";2011;"M";"70-74";"VS";"100";"porocen/a";865
"847";2011;"M";"70-74";"VS";"100";"vdovec/vdova";149
"848";2011;"M";"70-74";"VS";"100";"razvezan/a";107
"849";2011;"M";"70-74";"neznano";"0";"samski/a";105
"850";2011;"M";"70-74";"neznano";"0";"porocen/a";865
"851";2011;"M";"70-74";"neznano";"0";"vdovec/vdova";149
"852";2011;"M";"70-74";"neznano";"0";"razvezan/a";107
"853";2011;"M";"75-79";"brez";"258";"porocen/a";998
"854";2011;"M";"75-79";"brez";"258";"razvezan/a";84
"855";2011;"M";"75-79";"brez";"258";"vdovec/vdova";281
"856";2011;"M";"75-79";"brez";"258";"samski/a";123
"857";2011;"M";"75-79";"OS";"319";"porocen/a";998
"858";2011;"M";"75-79";"OS";"319";"razvezan/a";84
"859";2011;"M";"75-79";"OS";"319";"vdovec/vdova";281
"860";2011;"M";"75-79";"OS";"319";"samski/a";123
"861";2011;"M";"75-79";"SS";"779";"porocen/a";998
"862";2011;"M";"75-79";"SS";"779";"razvezan/a";84
"863";2011;"M";"75-79";"SS";"779";"vdovec/vdova";281
"864";2011;"M";"75-79";"SS";"779";"samski/a";123
"865";2011;"M";"75-79";"VS";"130";"porocen/a";998
"866";2011;"M";"75-79";"VS";"130";"razvezan/a";84
"867";2011;"M";"75-79";"VS";"130";"vdovec/vdova";281
"868";2011;"M";"75-79";"VS";"130";"samski/a";123
"869";2011;"M";"75-79";"neznano";"0";"porocen/a";998
"870";2011;"M";"75-79";"neznano";"0";"razvezan/a";84
"871";2011;"M";"75-79";"neznano";"0";"vdovec/vdova";281
"872";2011;"M";"75-79";"neznano";"0";"samski/a";123
"873";2011;"M";"80-84";"brez";"239";"porocen/a";945
"874";2011;"M";"80-84";"brez";"239";"samski/a";74
"875";2011;"M";"80-84";"brez";"239";"vdovec/vdova";413
"876";2011;"M";"80-84";"brez";"239";"razvezan/a";62
"877";2011;"M";"80-84";"OS";"356";"porocen/a";945
"878";2011;"M";"80-84";"OS";"356";"samski/a";74
"879";2011;"M";"80-84";"OS";"356";"vdovec/vdova";413
"880";2011;"M";"80-84";"OS";"356";"razvezan/a";62
"881";2011;"M";"80-84";"SS";"720";"porocen/a";945
